@relation Features_predicted

@attribute word0 numeric
@attribute word1 numeric
@attribute word2 numeric
@attribute word3 numeric
@attribute word4 numeric
@attribute word5 numeric
@attribute word6 numeric
@attribute word7 numeric
@attribute word8 numeric
@attribute word9 numeric
@attribute word10 numeric
@attribute word11 numeric
@attribute word12 numeric
@attribute word13 numeric
@attribute word14 numeric
@attribute word15 numeric
@attribute word16 numeric
@attribute word17 numeric
@attribute word18 numeric
@attribute word19 numeric
@attribute word20 numeric
@attribute word21 numeric
@attribute word22 numeric
@attribute word23 numeric
@attribute word24 numeric
@attribute word25 numeric
@attribute word26 numeric
@attribute word27 numeric
@attribute word28 numeric
@attribute word29 numeric
@attribute word30 numeric
@attribute word31 numeric
@attribute word32 numeric
@attribute word33 numeric
@attribute word34 numeric
@attribute word35 numeric
@attribute word36 numeric
@attribute word37 numeric
@attribute word38 numeric
@attribute word39 numeric
@attribute word40 numeric
@attribute word41 numeric
@attribute word42 numeric
@attribute word43 numeric
@attribute word44 numeric
@attribute word45 numeric
@attribute word46 numeric
@attribute word47 numeric
@attribute word48 numeric
@attribute word49 numeric
@attribute word50 numeric
@attribute word51 numeric
@attribute word52 numeric
@attribute word53 numeric
@attribute word54 numeric
@attribute word55 numeric
@attribute word56 numeric
@attribute word57 numeric
@attribute word58 numeric
@attribute word59 numeric
@attribute word60 numeric
@attribute word61 numeric
@attribute word62 numeric
@attribute word63 numeric
@attribute predictedclass {1,2,3,4,5,6,7,8,9,10}
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
-0.009453,-0.001219,0.009453,0.002034,0.047486,-0.000339,0.076271,0.010485,0.012533,-0.004776,0.014459,0.005674,-0.002766,-0.000102,0.003517,0.00112,-0.059401,0.027376,0.059503,0.028753,0.272598,0.093531,0.640687,0.122029,0.028658,0.0376,0.073502,0.050825,-0.015302,0.001038,0.021058,0.00591,-0.01747,-0.012334,0.01747,0.016773,0.080307,-0.03201,0.622941,0.180427,0.086682,-0.024261,0.115663,0.070698,-0.008221,0.006068,0.022075,0.008882,-0.002505,0.001727,0.002511,0.001727,-0.01403,0.037731,0.027718,0.037731,0.029036,-0.015797,0.029785,0.03262,0.002804,0.002275,0.002804,0.003275,6,7
-0.00004,-0.00013,0.000639,0.002609,-0.005132,-0.011812,0.005742,0.013888,0.007693,-0.020393,0.009981,0.020393,0.000073,-0.000878,0.000551,0.000878,0.000304,-0.000046,0.003383,0.011453,-0.26751,-0.137981,0.273956,0.232226,0.218185,-0.052178,0.410236,0.131039,0.000206,0.006366,0.005068,0.0078,0.005484,-0.015156,0.005519,0.019012,-0.281958,-0.139558,0.360179,0.153994,0.372287,0.020371,0.372287,0.086056,0.004419,-0.006015,0.007577,0.006568,-0.000081,0.000779,0.00141,0.001323,-0.012323,0.006588,0.047248,0.010686,0.032621,-0.000799,0.03263,0.006439,-0.000642,-0.00128,0.000865,0.00128,6,6
-0.000285,0.000426,0.000397,0.000465,-0.020595,0.005689,0.020941,0.008676,0.004108,-0.010701,0.023417,0.017662,0.000614,0.000016,0.00074,0.001517,-0.016379,-0.004946,0.017751,0.005734,-0.188454,-0.112623,0.188454,0.112623,0.212146,-0.077978,0.453668,0.141862,-0.003418,0.01171,0.006663,0.012524,-0.024839,-0.008086,0.025187,0.008098,-0.295878,-0.084622,0.296217,0.090825,0.407017,0.078452,0.483287,0.115601,-0.013079,-0.013725,0.013179,0.0155,-0.001975,-0.000025,0.001976,0.000948,-0.033904,0.008994,0.045342,0.013172,0.058059,0.015492,0.067952,0.017281,-0.003095,-0.00004,0.003595,0.00088,6,6
-0.009225,0.004123,0.009302,0.004452,0.019367,-0.003016,0.059581,0.0273,0.0165,-0.009874,0.020026,0.012896,0.000252,-0.000619,0.001069,0.000788,0.008359,0.005204,0.021318,0.011613,-0.18918,0.090153,0.623205,0.191194,0.158539,-0.067997,0.16025,0.077109,0.005805,-0.001234,0.009394,0.009139,0.007949,0.002738,0.017301,0.009252,-0.290056,-0.017027,0.535286,0.084014,0.170665,0.041311,0.208873,0.080528,0.010178,-0.000453,0.012422,0.01126,-0.004561,-0.003775,0.004607,0.003794,-0.005327,0.004298,0.046401,0.021858,0.00858,0.006873,0.016447,0.00948,0.002089,-0.00014,0.002657,0.000742,6,6
0.000142,0.001677,0.000841,0.002649,-0.011095,0.004241,0.011982,0.013528,0.010233,-0.011985,0.010477,0.015288,0.000864,-0.000032,0.000872,0.001028,-0.002441,0.005322,0.003353,0.007022,-0.333875,-0.179226,0.333875,0.195067,0.356594,-0.020579,0.356594,0.100348,0.004145,0.005721,0.004387,0.007393,-0.026931,-0.019117,0.028448,0.019117,-0.173734,-0.11076,0.231183,0.141506,0.395769,0.017604,0.395769,0.072394,0.005393,-0.004631,0.005404,0.004651,-0.007122,-0.002235,0.007249,0.002668,0.009395,-0.001304,0.028023,0.011608,0.034998,-0.000143,0.035075,0.009009,0.002309,-0.00079,0.002314,0.000988,7,6
-0.003654,-0.000565,0.003654,0.000988,0.013934,-0.086283,0.059442,0.086283,0.015489,-0.027386,0.020229,0.02985,0.004499,-0.003153,0.004617,0.003499,-0.031178,0.017245,0.032019,0.018405,0.006939,0.249598,0.42397,0.301059,0.225365,0.146826,0.350765,0.315829,0.018115,0.002027,0.029398,0.009617,-0.018976,0.009437,0.022259,0.017252,-0.020678,0.000159,0.483323,0.151883,0.158549,-0.010016,0.194569,0.091316,0.008093,0.017432,0.015432,0.019773,-0.000794,0.003775,0.001228,0.003984,-0.043382,0.01601,0.078221,0.026904,0.054117,-0.014399,0.05845,0.029365,0.002229,0.000935,0.00253,0.00098,6,6
-0.000323,0.000018,0.000323,0.000018,-0.046084,0.001933,0.046084,0.001933,0.029298,-0.002065,0.029298,0.002737,0.000042,0.000355,0.000042,0.000355,-0.006489,-0.011294,0.009624,0.013393,-0.294635,-0.291402,0.294635,0.374862,0.345573,-0.075343,0.407358,0.183942,-0.000169,-0.002839,0.000898,0.021023,-0.038461,-0.031099,0.039105,0.034882,0.022333,0.054585,0.243674,0.192493,0.211523,0.011928,0.28552,0.186938,0.000058,-0.012906,0.001048,0.012906,-0.006161,-0.003181,0.006263,0.003323,0.01667,0.001237,0.02719,0.014393,0.011295,0.007287,0.019784,0.021863,0.000343,0.002274,0.000429,0.005334,5,6
0.001379,-0.005758,0.00149,0.006124,-0.018161,-0.022213,0.018931,0.024155,-0.019127,-0.001164,0.019331,0.005342,0.00303,-0.003832,0.005541,0.004229,-0.012114,0.015328,0.014701,0.035774,0.043643,-0.007983,0.375099,0.364368,-0.129873,0.054281,0.213222,0.150731,0.00954,-0.004499,0.022588,0.006293,-0.069482,-0.054195,0.074977,0.059945,0.257707,-0.023497,0.554017,0.250944,-0.188898,0.013085,0.345696,0.093069,0.024255,0.007078,0.030839,0.007622,0.006319,0.00173,0.010722,0.005896,0.032977,0.002947,0.055334,0.024479,-0.04435,-0.035589,0.047752,0.035589,0.007014,-0.000225,0.007014,0.001039,5,5
0.00007,-0.000089,0.000146,0.000303,0.000595,-0.006464,0.003466,0.007169,0.000046,-0.005176,0.002183,0.005382,0.000528,0.000299,0.000528,0.000299,0.002695,-0.005001,0.002695,0.005001,-0.29715,-0.218266,0.308216,0.229112,0.302575,-0.112324,0.312321,0.121535,0.005661,-0.000784,0.005661,0.001829,-0.014107,-0.018428,0.017528,0.018981,-0.208061,-0.0942,0.29118,0.153519,0.404379,0.047096,0.4063,0.053802,0.003198,-0.002645,0.003198,0.003264,-0.003258,-0.003625,0.004763,0.008197,0.021433,0.017821,0.027965,0.031971,0.026306,0.008194,0.026445,0.012603,0.000287,-0.000521,0.000287,0.000521,6,7
0.003582,-0.000004,0.006833,0.002766,0.041552,-0.005674,0.041552,0.008829,-0.010989,0.011697,0.034023,0.015925,0.00305,0.00102,0.004073,0.001433,-0.088107,0.040196,0.113724,0.064444,0.428467,-0.081728,0.447173,0.154598,0.004301,0.03395,0.190688,0.086371,-0.014613,-0.010837,0.045111,0.026008,-0.042366,0.013356,0.045406,0.039814,0.250343,0.108625,0.56323,0.279821,0.023352,-0.014603,0.086588,0.112797,0.008386,0.026441,0.068649,0.045144,0.00064,0.004652,0.001224,0.00475,0.012296,0.023964,0.01616,0.024023,0.006236,0.010286,0.007308,0.010557,0.001548,0.000322,0.001548,0.000953,6,7
-0.00573,0.001652,0.006376,0.001883,0.045912,-0.008523,0.074147,0.014902,0.012272,-0.011815,0.017952,0.011848,-0.002032,-0.006757,0.002032,0.006757,-0.025707,0.005472,0.042003,0.006974,-0.087143,-0.079815,0.30219,0.132944,0.19648,-0.282519,0.323369,0.352232,0.002877,0.009246,0.010906,0.039521,-0.010052,-0.008435,0.038479,0.015331,-0.251906,-0.031535,0.301919,0.108484,0.393916,0.118454,0.393916,0.118454,-0.000445,0.013948,0.00489,0.017249,-0.004349,-0.00349,0.004349,0.004609,0.006781,0.02472,0.027015,0.035533,0.051961,0.015477,0.052761,0.015611,-0.000336,0.001592,0.001287,0.001606,6,6
0.006777,0.001388,0.006918,0.001564,-0.00952,0.002239,0.02706,0.014614,0.048745,-0.012262,0.048745,0.012262,0.000012,-0.000447,0.000342,0.00046,0.015416,0.013157,0.031536,0.03184,-0.097947,-0.141307,0.112953,0.191186,0.404763,-0.099236,0.404763,0.100404,-0.005274,-0.005609,0.005274,0.00588,-0.054991,0.036327,0.055074,0.037892,-0.144187,0.037676,0.201816,0.250594,0.431886,0.097645,0.441581,0.155344,-0.008503,-0.004532,0.008503,0.004803,-0.001153,-0.002325,0.002022,0.003824,-0.023542,0.053122,0.040101,0.056435,0.049695,0.009991,0.058569,0.025947,-0.002015,0.000709,0.002236,0.000906,6,6
-0.000489,-0.006032,0.001607,0.010019,0.029227,-0.022525,0.033854,0.071875,-0.029438,0.047443,0.031761,0.057679,-0.000827,0.007185,0.001486,0.008081,-0.011994,-0.008938,0.035081,0.075806,0.107598,0.04142,0.546756,0.386481,0.2645,-0.091673,0.288777,0.183476,-0.007188,0.020125,0.007188,0.024476,0.033948,0.061846,0.036767,0.066868,0.054474,0.189321,0.189625,0.414535,0.12841,0.099211,0.137687,0.128208,-0.000047,-0.004242,0.000642,0.006951,0.002272,-0.000321,0.002272,0.000321,-0.001733,-0.002345,0.004813,0.002345,-0.001162,0.003431,0.002958,0.003431,-0.000151,0.000644,0.000151,0.000644,5,6
-0.000487,-0.00084,0.000587,0.000874,-0.05431,-0.029017,0.05431,0.033028,0.041048,-0.028203,0.094072,0.034317,0.000334,0.001304,0.000334,0.001374,-0.011098,-0.006332,0.011219,0.006332,-0.171144,-0.027876,0.386154,0.178999,0.142991,0.044779,0.533436,0.179439,0.000432,-0.004357,0.002276,0.010897,-0.015048,0.001638,0.015064,0.003913,-0.035975,0.06128,0.341698,0.110047,0.037606,0.021765,0.511112,0.132523,0.004193,0.003394,0.004193,0.006798,-0.000636,0.000248,0.000711,0.000594,-0.037597,0.023951,0.037597,0.023951,0.027961,0.00175,0.091834,0.019827,0.000635,-0.000399,0.00065,0.000433,7,6
-0.008808,-0.0043,0.008811,0.0043,0.026238,-0.015913,0.031684,0.025775,0.013979,-0.005575,0.014497,0.008542,-0.000109,0.002919,0.001273,0.002919,-0.076571,0.005704,0.076801,0.014311,0.324668,0.047956,0.390591,0.129992,0.060094,0.062713,0.166131,0.106264,0.010708,0.004851,0.011373,0.006548,-0.056373,0.033543,0.061643,0.04292,0.337169,-0.022244,0.64054,0.151288,-0.020436,0.055578,0.263819,0.088918,0.019353,0.008666,0.019565,0.00934,-0.005735,0.003985,0.0061,0.003994,0.046912,0.015914,0.132259,0.020494,-0.012989,0.003178,0.026272,0.010719,0.005719,-0.000707,0.005783,0.001161,6,6
